Directory URL,Branch Name,Branch Type,Name of Library Service,Library Service Type,WiFi Availability,Address Line 1,Address Line 2,Address Locality,Address Postcode,Postal Address Line 1,Postal Address Line 2,Postal Address Locality,Postal Address Postcode,ILL Address Line 1,ILL Address Line 2,ILL Address Line 3,ILL Address Line 4,ILL Address Locality,ILL Address Postcode,Phone,Phone (after hours),Mobile,Email,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Latitude (Decimal),Longitude (Decimal),Branch Manager Title,Branch Manager Personal Title,Branch Manager Name,Branch Manager Phone,Branch Manager Email,Other Staff Member Position Title,Other Staff Member Personal Title,Other Staff Member Name,Other Staff Member Phone,Other Staff Member Email,Date Created,Date Last Updated
https://plconnect.slq.qld.gov.au/directory/northern-peninsula-area-regional-council/seisia-indigenous-knowledge-centre,Seisia Indigenous Knowledge Centre,Branch,Northern Peninsula Area Regional Council,Indigenous Knowledge Centre,No,Tumema St,-,Seisia,4876,Attn. Community Services Manager - NPARC,PO Box 200,Bamaga,4876,-,-,-,-,-,-,-7705,-,-,-,8am-5pm,8am-5pm,8am-5pm,8am-5pm,8am-3pm,Closed,Closed,-10.852803,142.367368,IKC Coordinator,Ms,Mabalene Whap,-7705,ikcseisia@nparc.qld.gov.au,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/northern-peninsula-area-regional-council/new-mapoon-indigenous-knowledge-centre,New Mapoon Indigenous Knowledge Centre,Branch,Northern Peninsula Area Regional Council,Indigenous Knowledge Centre,No,Brown St,-,New Mapoon,4876,Attn. Community Services Manager - NPARC,PO Box 200,Bamaga,4876,-,-,-,-,-,-,-10613,-,-,-,8am-5pm,8am-5pm,8am-5pm,8am-5pm,8am-3pm,Closed,Closed,-10.869337,142.384311,IKC Coordinator,-,Pauline Lifu,-10613,ikcnewmapoon@nparc.qld.gov.au,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/northern-peninsula-area-regional-council/umagico-indigenous-knowledge-centre,Umagico Indigenous Knowledge Centre,Branch,Northern Peninsula Area Regional Council,Indigenous Knowledge Centre,No,8 Charlie Street,-,Umagico,4876,Attn. Community Services Manager - NPARC,PO Box 200,Bamaga,4876,-,-,-,-,-,-,-10908,-,-,-,8am-5pm,8am-5pm,8am-5pm,8am-5pm,8am-3pm,Closed,Closed,-10.892,142.351549,IKC Coordinator,Ms,Lorraine Young,-10908,ikcumagico@nparc.qld.gov.au,-,-,-,-,-,17/01/13,18/03/20
https://plconnect.slq.qld.gov.au/directory/paroo-shire-council/wyandra-library,Wyandra Library,Branch,Paroo Shire Council,Rural Libraries Queensland,No,Macks Street,-,Wyandra,4489,PO Box 75,-,Cunnamulla,4490,-,-,-,-,-,-,-4922,-,-,-,Closed,Closed,Closed,Closed,9am-1pm,Closed,Closed,-27.246379,145.978475,Casual Librarian,-,Paula Dawson,-,-,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/paroo-shire-council/cunnamulla-library,Cunnamulla Library,Branch,Paroo Shire Council,Rural Libraries Queensland,Yes,16 John Street,-,Cunnamulla,4490,PO Box 75,-,Cunnamulla,4490,-,-,-,-,-,-,-13091,-,-,-,9am-12pm; 1-5pm,9am-12pm; 1-5pm,10am-1pm; 2-6pm,9am-12pm; 1-5pm,9am-12pm; 1-5pm,Closed,Closed,-28.068726,145.684454,Library Manager,Mrs,Tammy Hickey,-13091,Tammy.Hickey@paroo.qld.gov.au,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/paroo-shire-council/yowah-library,Yowah Library,Branch,Paroo Shire Council,Rural Libraries Queensland,No,Yowah Rural Transaction centre,Harlequin Drive,"Yowah, Via Cunnamulla",4491,PMB 70,Rural Transaction Centre,Yowah,4490,-,-,-,-,-,-,-11612,-,-,-,Closed,Closed,9am-1pm,Closed,Closed,Closed,Closed,-27.968979,144.633781,Casual Librarian,Ms,Angela Davidson,-,-,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/longreach-regional-council/isisford-library,Isisford Library,Branch,Longreach Regional Council,Rural Libraries Queensland,Yes,20 St Mary Street,-,Isisford,4731,PO Box 4,-,Isisford,4731,-,-,-,-,-,-,-13521,-,-,library@longreach.qld.gov.au,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,Closed,Closed,-24.260136,144.439216,Library Administrator,-,Anne Lines,-13516,admin3.isisford@longreach.qld.gov.au,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/goondiwindi-regional-council/inglewood-library,Inglewood Library,Branch,Goondiwindi Regional Council,Rural Libraries Queensland,Yes,Civic Centre,Cnr Albert & Elizabeth Street,Inglewood,4387,Locked Mail Bag 7,-,Inglewood,4387,-,-,-,-,-,-,-4806,-,-,inglib@grc.qld.gov.au,8.30am-12.30pm; 1.30-4.30pm,8.30am-12.30pm; 1.30-4.30pm,8.30am-12.30pm; 1.30-4.30pm,8.30am-12.30pm; 1.30-4.30pm,8.30am-12.30pm; 1.30-4.30pm,Closed,Closed,-28.41421,151.081941,Library Administrator,-,Rhyll Hansen,-,inglib@grc.qld.gov.au,-,-,-,-,-,11/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/goondiwindi-regional-council/texas-library,Texas Library,Branch,Goondiwindi Regional Council,Rural Libraries Queensland,Yes,High Steet,-,Texas,4385,Locked Mail Bag 7,-,Inglewood,4387,-,-,-,-,-,-,-7210,-,-,texlib@grc.qld.gov.au,8.30am-12noon; 1-4.30pm,8.30am-12noon; 1-4.30pm,8.30am-12noon; 1-4.30pm,8.30am-12noon; 1-4.30pm,8.30am-12noon; 1-4.30pm,Closed,Closed,-28.854785,151.167326,Library Administrator,-,Adele Clifford,-,texlib@grc.qld.gov.au,-,-,-,-,-,11/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/noosa-council/cooroy-library,Cooroy Library,Branch,Noosa Council,Independent Library Service,Yes,9 Maple St,-,Cooroy,4563,-,-,-,-,-,-,-,-,-,-,-11830,-,-,-,9am-5.30pm,9am-5.30pm,9am-5.30pm,9am-5.30pm,9am-5.30pm,9am-1pm,Closed,-26.415519,152.910751,Branch Services Librarian,-,Nadia Bowtell,-11795,nadia.bowtell@noosa.qld.gov.au,-,-,-,-,-,26/08/10,18/03/20
https://plconnect.slq.qld.gov.au/directory/somerset-regional-council/esk-library,Esk Library,Branch,Somerset Regional Council,Independent Library Service,Yes,19 Heap Street,-,Esk,4312,-,-,-,-,-,-,-,-,-,-,-9450,-,-,esklibrary@somerset.qld.gov.au,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,Closed,Closed,-27.241225,152.421436,Library Technician,-,Maddison Eleison,-,-,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/somerset-regional-council/lowood-library,Lowood Library,Branch,Somerset Regional Council,Independent Library Service,Yes,Cnr Michel and Main Streets,-,Lowood,4311,-,-,-,-,-,-,-,-,-,-,-14475,-,-,lowoodlibrary@somerset.qld.gov.au,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,Closed,Closed,-27.46339,152.580249,Library Technician,Mrs,Katrine McKay,-,-,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/rockhampton-regional-council/southside-library,Southside Library,Branch,Rockhampton Regional Council,Independent Library Service,Yes,230 Bolsover Street,-,Rockhampton,4700,PO Box 1860,-,Rockhampton,4700,-,-,-,-,-,-,-13147,-,-,-,9am-5.30pm,9am-5.30pm,9am-8pm,9am-5.30pm,9am-5.30pm,9am-4.30pm,Closed,-23.381549,150.51346,Coordinator Client Services,-,Ann-Maree Dyer,-13179,ann-maree.dyer@rrc.qld.gov.au,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/rockhampton-regional-council/mt-morgan-library,Mt Morgan Library,Branch,Rockhampton Regional Council,Independent Library Service,No,31 Morgan Street,-,Mount Morgan,4714,PO Box 1860,-,Rockhampton,4700,-,-,-,-,-,-,-13051,-,-,-,9am-1.30pm; 2-5pm,9am-1.30pm; 2-5pm,9am-1.30pm; 2-5:30pm,9am-1.30pm; 2-5pm,9am-1.30pm; 2-5pm,9am-12 noon,Closed,-23.645124,150.386567,-,-,-,-,-,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/rockhampton-regional-council/north-rockhampton-library,North Rockhampton Library,Branch,Rockhampton Regional Council,Independent Library Service,Yes,154 Berserker Street,-,North Rockhampton,4701,PO Box 1860,-,Rockhampton,4700,-,-,-,-,-,-,-13255,-,-,-,1-8pm,9am-5.30pm,9am-5.30pm,9am-5.30pm,9am-5.30pm,9am-1pm,Closed,-23.364701,150.529701,-,-,-,-,-,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/rockhampton-regional-council/rockhampton-history-centre,Rockhampton History Centre,Branch,Rockhampton Regional Council,Independent Library Service,No,230 Bolsover Street,-,South Rockhampton,4700,PO Box 1860,-,Rockhampton,4700,-,-,-,-,-,-,-12922,-,-,-,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,Closed,Closed,-23.381284,150.512365,-,-,-,-,-,-,-,-,-,-,22/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/mackay-regional-council/dudley-denny-city-library,Dudley Denny City Library,Branch,Mackay Regional Council,Independent Library Service,Yes,134 Victoria Street,-,Mackay,4740,PO Box 41,-,Mackay,4740,-,-,-,-,-,-,-14294,-,-,-,9am-5.30pm,9am-5.30pm,9am-5.30pm,10am-7pm,9am-5.30pm,9am-2pm,10am-2pm,-21.140655,149.185153,Branch Supervisor,Mrs,Trish Roderick,-,-,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/mackay-regional-council/walkerston-library,Walkerston Library,Branch,Mackay Regional Council,Independent Library Service,Yes,9 Dutton Street,-,Walkerston,4751,-,-,-,-,-,-,-,-,-,-,-14294,-,-,-,1-5pm,1-5pm,9am-1pm; 2-5pm,10am-1pm; 2-6pm,9am-1pm; 2-5pm,9am-12 noon,Closed,-21.160711,149.066566,Branch Supervisor,Mrs,Sally Dhu,-,-,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/mackay-regional-council/mirani-library,Mirani Library,Branch,Mackay Regional Council,Independent Library Service,Yes,16 Victoria Street,-,Mirani,4754,PO Box 41,-,Mackay,4740,-,-,-,-,-,-,-14138,-,-,-,1-5pm,9am-5pm,5:00pm - 8:00pm,1-5pm,9am-5pm,9am-12 noon,Closed,-21.15982,148.862922,Branch Supervisor,Mrs,Laurel Bussey,-,-,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/mackay-regional-council/sarina-library,Sarina Library,Branch,Mackay Regional Council,Independent Library Service,Yes,65 Broad Street,-,Sarina,4737,-,-,-,-,-,-,-,-,-,-,-14204,-,-,-,9am-5pm,9am-5pm,9am-5pm,1-6pm,9am-5pm,9am-12 noon,Closed,-21.421461,149.216765,Branch Supervisor,Mrs,Troy McShannon,-,-,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/toowoomba-regional-council/local-history-library,Local History Library,Local studies collection,Toowoomba Regional Council,Independent Library Service,Yes,155 Herries Street,-,Toowoomba,4350,PO Box 3021,-,Toowoomba,4350,-,-,-,-,-,-,-10784,-,-,-,Closed,9.30am-1pm,9.30am-1pm,9.30am-1pm,9.30am-1pm,9.30am-1pm,Closed,-27.561945,151.953417,Librarian Special Collections,-,Jayne Royal,-,jayne.royal@tr.qld.gov.au,-,-,-,-,-,24/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/somerset-regional-council/kilcoy-library,Kilcoy Library,Branch,Somerset Regional Council,Independent Library Service,Yes,15 Kennedy Street,-,Kilcoy,4515,-,-,-,-,-,-,-,-,-,-,-10318,-,-,kilcoylibrary@somerset.qld.gov.au,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,Closed,Closed,-26.94121,152.563933,Library Administrator,Mrs,Sherryl Kuhn,-,-,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/tablelands-regional-council/malanda-library-customer-service-centre,Malanda Library & Customer Service Centre,Branch,Tablelands Regional Council,Independent Library Service,Yes,31 James Street,-,Malanda,4885,31 James Street,-,Malanda,4885,Tablelands Library Service,Collections & Systems,c/- Atherton Library,PO Box 573,Atherton,4880,-6364,-,-,malandal@trc.qld.gov.au,Closed,10am-5pm,10am-5pm,10am-5pm,10am-5pm,9am-12 noon,Closed,-17.352768,145.59435,Library & Customer Service Officer,-,-,-,malandal@trc.qld.gov.au,-,-,-,-,-,14/04/08,18/03/20
https://plconnect.slq.qld.gov.au/directory/south-burnett-regional-council/maidenwell-library,Maidenwell Library,Community,South Burnett Regional Council,Independent Library Service,No,C.W.A Hall,-,Maidenwell,4615,-,-,-,-,-,-,-,-,-,-,-10924,-,-,-,Closed,Closed,9am-12 noon,Closed,Closed,1-4pm,Closed,-26.846903,151.799726,Library Administrator,Ms,Glenda Gillies,-,-,-,-,-,-,-,14/04/08,19/03/20
https://plconnect.slq.qld.gov.au/directory/sunshine-coast-regional-council/beerwah-library,Beerwah Library,Branch,Sunshine Coast Regional Council,Independent Library Service,Yes,25 Peachester Road,-,Beerwah,4519,-,-,-,-,-,-,-,-,-,-,-14410,-,-,-,9am-5.30pm,9am-5.30pm,9am-5.30pm,9am-5.30pm,9am-5.30pm,9am-3pm,Closed,-26.858055,152.955254,"Team Leader Library Hub (Beerwah, Caloundra, Maleny)",-,Karen Ransley,-14410,libraries@sunshinecoast.qld.gov.au,-,-,-,-,-,14/04/08,19/03/20
https://plconnect.slq.qld.gov.au/directory/sunshine-coast-regional-council/caloundra-library,Caloundra Library,Branch,Sunshine Coast Regional Council,Independent Library Service,Yes,8 Omrah Avenue,-,Caloundra,4551,Locked Bag 72,Sunshine Coast Mail Centre,Sunshine Coast MC,4560,-,-,-,-,-,-,-14410,-,-,-,9am-5.30pm,9am-7pm,9am-5.30pm,9am-7pm,9am-5.30pm,9am-3pm,Closed,-26.80391,153.131186,"Team Leader Library Hub (Beerwah, Caloundra, Maleny)",-,Karen Ransley,-14410,libraries@sunshinecoast.qld.gov.au,-,-,-,-,-,14/04/08,19/03/20
https://plconnect.slq.qld.gov.au/directory/sunshine-coast-regional-council/coolum-library,Coolum Library,Branch,Sunshine Coast Regional Council,Independent Library Service,Yes,6 Park Street,-,Coolum Beach,4573,-,-,-,-,-,-,-,-,-,-,-14410,-,-,-,9am-5.30pm,9am-7pm,9am-5.30pm,9am-5.30pm,9am-5.30pm,9am-3pm,Closed,-26.530552,153.091138,"Team Leader Library Hub (Maroochydore, Coolum, Kawana)",-,Caroline Hopper,-14410,libraries@sunshinecoast.qld.gov.au,-,-,-,-,-,14/04/08,19/03/20
https://plconnect.slq.qld.gov.au/directory/sunshine-coast-regional-council/kawana-library,Kawana Library,Branch,Sunshine Coast Regional Council,Independent Library Service,Yes,30 Nanyima Street,-,Buddina,4575,-,-,-,-,-,-,-,-,-,-,-14410,-,-,-,9am-5.30pm,9am-5.30pm,9am-5.30pm,9am-7pm,9am-5.30pm,9am-1pm,Closed,-26.699095,153.132613,"Team Leader Library Hub (Coolum, Maroochydore, Kawana)",-,Caroline Hopper,-14410,libraries@sunshinecoast.qld.gov.au,-,-,-,-,-,14/04/08,19/03/20
https://plconnect.slq.qld.gov.au/directory/sunshine-coast-regional-council/kenilworth-library,Kenilworth Library,Branch,Sunshine Coast Regional Council,Independent Library Service,Yes,4A Elizabeth Street,-,Kenilworth,4574,-,-,-,-,-,-,-,-,-,-,-14410,-,-,-,2-5pm,2-5pm,2-5pm,2-5pm,10am-3pm,9am-12 noon,Closed,-26.593775,152.727669,"Team Leader Library Hub (Kenilworth, Nambour, Mobile Libraries)",-,Valda Gliori,-14410,libraries@sunshinecoast.qld.gov.au,-,-,-,-,-,14/04/08,19/03/20
https://plconnect.slq.qld.gov.au/directory/southern-downs-regional-council/warwick-library,Warwick Library,Branch,Southern Downs Regional Council,Independent Library Service,Yes,49 Albion Street,-,Warwick,4370,PO Box 26,-,Warwick,4370,-,-,-,-,-,-,-4949,-,-,-,10am-5.30pm,10am-5.30pm,10am-5.30pm,10am-6pm,10am-6pm,9am-12 noon,Closed,-28.215215,152.03468,Branch Coordinator,-,Marianne Potter,-,marianne.potter@sdrc.qld.gov.au,-,-,-,-,-,14/04/08,19/03/20
https://plconnect.slq.qld.gov.au/directory/sunshine-coast-regional-council/maleny-library,Maleny Library,Branch,Sunshine Coast Regional Council,Independent Library Service,Yes,5 Coral Street,-,Maleny,4552,-,-,-,-,-,-,-,-,-,-,-14410,-,-,-,9am-5.30pm,9am-6.30pm,9am-5.30pm,9am-5.30pm,9am-5.30pm,9am-12 noon,Closed,-26.759195,152.85318,"Team Leader Library Hub (Beerwah, Caloundra, Maleny)",-,Karen Ransley,-14410,libraries@sunshinecoast.qld.gov.au,-,-,-,-,-,14/04/08,19/03/20
https://plconnect.slq.qld.gov.au/directory/southern-downs-regional-council/stanthorpe-library,Stanthorpe Library,Branch,Southern Downs Regional Council,Independent Library Service,Yes,56 Lock Street,-,Stanthorpe,4380,c/ Warwick Library,PO Box 26,Warwick,4370,-,-,-,-,-,-,-6768,-,-,-,10am-5pm,10am-5pm,1-5pm,10am-6pm,10am-6pm,9am-12 noon,Closed,-28.654121,151.932488,Branch Coordinator,-,Christine Taylor,-,christine.taylor@sdrc.qld.gov.au,-,-,-,-,-,14/04/08,19/03/20
https://plconnect.slq.qld.gov.au/directory/sunshine-coast-regional-council/maroochydore-library,Maroochydore Library,Branch,Sunshine Coast Regional Council,Independent Library Service,Yes,44 Sixth Avenue,-,Cotton Tree,4558,-,-,-,-,-,-,-,-,-,-,-14410,-,-,-,9am-5.30 pm,9am-7pm,9am-5.30 pm,9am-7pm,9am-5.30 pm,9am-5pm,Closed,-26.656002,153.101515,"Team Leader Library Hub (Coolum, Maroochydore, Kawana)",-,Caroline Hopper,-14410,libraries@sunshinecoast.qld.gov.au,-,-,-,-,-,14/04/08,19/03/20
https://plconnect.slq.qld.gov.au/directory/sunshine-coast-regional-council/nambour-library,Nambour Library,Branch,Sunshine Coast Regional Council,Independent Library Service,Yes,Cnr Bury and Currie Streets,-,Nambour,4560,-,-,-,-,-,-,-,-,-,-,-14410,-,-,-,9am-5.30pm,9am-7pm,9am-5.30pm,9am-7pm,9am-5.30pm,9am-1pm,Closed,-26.628283,152.959125,-,-,-,-,-,-,-,-,-,-,14/04/08,19/03/20
https://plconnect.slq.qld.gov.au/directory/southern-downs-regional-council/allora-library,Allora Library,Branch,Southern Downs Regional Council,Independent Library Service,Yes,78 Herbert Street,-,Allora,4362,c/- Warwick Library,PO Box 26,Warwick,4370,-,-,-,-,-,-,-8354,-,-,-,1-5pm,1-5pm,1-5pm,1-5pm,1-5pm,Closed,Closed,-28.033484,151.982891,-,-,-,-,-,-,-,-,-,-,14/04/08,19/03/20
https://plconnect.slq.qld.gov.au/directory/tablelands-regional-council/atherton-library,Atherton Library,Branch,Tablelands Regional Council,Independent Library Service,Yes,16 Robert Street,-,Atherton,4883,PO Box 573,-,Atherton,4883,Tablelands Library Service,Collections & Systems,c/- Atherton Library,PO Box 573,Atherton,4883,-6282,-,-,athertonl@trc.qld.gov.au,10am-5pm,10am-5pm,10am-5pm,10am-5pm,10am-5pm,9am-12 noon,Closed,-17.268905,145.478854,Branch Supervisor,-,Gwen Price,-6501,gwenp@trc.qld.gov.au,-,-,-,-,-,14/04/08,19/03/20
https://plconnect.slq.qld.gov.au/directory/state-library-queensland/state-library-queensland,State Library of Queensland,Administration,State Library of Queensland,State Library of Queensland,Yes,Cultural Centre,Stanley Place,South Bank,4101,PO Box 3488,-,South Brisbane,4101,-,-,-,-,-,-,-11452,-,-,-,10am-8pm,10am-8pm,10am-8pm,10am-8pm,10am-5pm,10am-5pm,10am-5pm,-27.471191,153.018104,State Librarian and Chief Executive Officer,-,Vicki McDonald AM FALIA,-11452,info@slq.qld.gov.au,-,-,-,-,-,27/07/11,20/03/20
https://plconnect.slq.qld.gov.au/directory/livingstone-shire-council/emu-park-library,Emu Park Library,Branch,Livingstone Shire Council,Independent Library Service,Yes,7 Hill Street,-,Emu Park,4710,Livingstone Shire Council,PO Box 2292,Yeppoon,4703,-,-,-,-,-,-,-8733,-,-,-,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-12 noon,Closed,-23.256404,150.82698,Librarian,Ms,K Allwood,-8733,library@livingstone.qld.gov.au,-,-,-,-,-,14/04/08,24/03/20
https://plconnect.slq.qld.gov.au/directory/livingstone-shire-council/marlborough-library,Marlborough Library,Community,Livingstone Shire Council,Independent Library Service,Yes,Marlborough Historical Museum,15 Milman Street,Marlborough,4705,Livingstone Shire Council,PO Box 2292,Yeppoon,4703,-,-,-,-,-,-,-8709,-,-,-,8:30am-12 noon,Closed,2:30-5pm,Closed,Closed,Closed,Closed,-22.812767,149.891606,Library Manager,Ms,R Rasmussen,-8709,library@livingstone.qld.gov.au,-,-,-,-,-,14/04/08,24/03/20
https://plconnect.slq.qld.gov.au/directory/hinchinbrook-shire-council/halifax-library,Halifax Library,Branch,Hinchinbrook Shire Council,Rural Libraries Queensland,Yes,15 Macrossan Street,-,Halifax,4850,PO Box 366,-,Ingham,4850,-,-,-,-,-,-,-9465,-,-,library@hinchinbrook.qld.gov.au,1-5pm,Closed,2.30-5pm,Closed,9am-12 noon; 1-5pm,9am-12 noon,Closed,-18.580047,146.284472,Library Coordinator,-,Fiona Robinson,-9382,frobinson@hinchinbrook.qld.gov.au,Library Assistant,-,Karina Batty,-,-,11/04/08,24/03/20
https://plconnect.slq.qld.gov.au/directory/maranoa-regional-council/jackson-library,Jackson Library,Branch,Maranoa Regional Council,Rural Libraries Queensland,No,Edward Street,-,Jackson,4426,-,-,-,-,-,-,Maranoa Regional Council Library Services,38-44 Hawthorne Street,Roma,4455,-10959,-,-,jackson.library@maranoa.qld.gov.au,Closed,Closed,9am-6pm,Closed,Closed,Closed,Closed,-26.6446,149.624785,Library Administrator,Mrs,Elwyn Park,-,-,-,-,-,-,-,14/04/08,25/03/20
https://plconnect.slq.qld.gov.au/directory/maranoa-regional-council/surat-library,Surat Library,Branch,Maranoa Regional Council,Rural Libraries Queensland,Yes,62 Burrowes Street,-,Surat,4417,PO Box 42,-,Mitchell,4465,-,-,Maranoa Regional Council Library Services,38-44 Hawthorne Street,Roma,4455,-9708,-,-,surat.library@maranoa.qld.gov.au,9am-4.30pm,9am-4.30pm,9am-4.30pm,9am-4.30pm,9am-4.30pm,10am-4pm,Closed,-27.151885,149.067889,Lead Librarian,Miss,Joanna Weinert,-9708,Joanna.weinert@maranoa.qld.gov.au,-,-,-,-,-,14/04/08,25/03/20
https://plconnect.slq.qld.gov.au/directory/maranoa-regional-council/wallumbilla-library,Wallumbilla Library,Branch,Maranoa Regional Council,Rural Libraries Queensland,No,School of Arts Memorial Hall,Cnr of High & Chadford Streets,Wallumbilla,4428,PO Box 42,-,Mitchell,4465,-,-,Maranoa Regional Council Library Services,38-44 Hawthorne Street,Roma,4455,-1683,-,-,wallumbilla.library@maranoa.qld.gov.au,11.30am-5pm,Closed,11.30am-5pm,Closed,11am-5pm,Closed,Closed,-26.585444,149.186015,Library Administrator,Ms,Kayleen Seawright,-,-,-,-,-,-,-,14/04/08,25/03/20
https://plconnect.slq.qld.gov.au/directory/central-highlands-regional-council/blackwater-library,Blackwater Library,Branch,Central Highlands Regional Council,Independent Library Service,Yes,14 Wey Street,-,Blackwater,4717,PO Box 21,-,Emerald,4720,-,-,-,-,-,-,-10665,-,-,blacklib@bigpond.com,9am-12 noon; 1.30-5pm,9am-12 noon; 1.30-5pm,9am-12 noon; 1.30-5pm,9am-12 noon; 1.30-5pm,9am-12 noon; 1.30-5pm,9am-12 noon,Closed,-23.582936,148.878066,Library Officer,Mrs,Petrina Rumpf,-,prumpf@chrc.qld.gov.au,-,-,-,-,-,11/04/08,25/03/20
https://plconnect.slq.qld.gov.au/directory/central-highlands-regional-council/dingo-library,Dingo Library,Branch,Central Highlands Regional Council,Independent Library Service,No,Normanby Street,-,Dingo,4702,PO Box 21,-,Emerald,4720,-,-,-,-,-,-,-14118,-,-,dingolibrary@bigpond.com,Closed,Closed,9am-12.30pm; 1.30-4.45pm,Closed,9am-12.30pm; 1.30-4.45pm,Closed,Closed,-23.646215,149.33012,-,-,-,-,-,-,-,-,-,-,11/04/08,25/03/20
https://plconnect.slq.qld.gov.au/directory/central-highlands-regional-council/duaringa-library,Duaringa Library,Branch,Central Highlands Regional Council,Independent Library Service,No,"12 William Street, Duaringa",-,Duaringa,4712,PO Box 21,-,Emerald,4720,-,-,-,-,-,-,-11283,-,-,duaringalibrary@chrc.qld.gov.au,8.45am-12.30pm; 1.30-4.45pm,8.45am-12.30pm; 1.30-4.45pm,Closed,8.45am-12.30pm; 1.30-4.45pm,Closed,Closed,Closed,-23.717392,149.672509,-,-,-,-,-,-,-,-,-,-,11/04/08,25/03/20
https://plconnect.slq.qld.gov.au/directory/central-highlands-regional-council/tieri-library,Tieri Library,Branch,Central Highlands Regional Council,Independent Library Service,No,Cnr Grasstree and Anncrouye Streets,-,Tieri,4709,PO Box 21,-,Emerald,4720,-,-,-,-,-,-,-13200,-,-,tierilibrary@chrc.qld.gov.au,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-12 noon,Closed,-23.034578,148.34569,Library Administrator,-,Naomi Randels / Lauren Rolfe,-,-,-,-,-,-,-,11/04/08,25/03/20
https://plconnect.slq.qld.gov.au/directory/central-highlands-regional-council/springsure-library,Springsure Library,Branch,Central Highlands Regional Council,Independent Library Service,Yes,27 Eclipse Street,-,Springsure,4722,PO Box 21,-,Emerald,4720,-,-,-,-,-,-,-6195,-,-,springsure_library@bigpond.com,9am-1pm; 2-5pm,9am-1pm; 2-5pm,9am-1pm; 2-5pm,9am-1pm; 2-5pm,9am-1pm; 2-5pm,9am-12 noon,Closed,-24.113775,148.088736,Library Administrator,-,Lorraine Gray,-,-,-,-,-,-,-,11/04/08,25/03/20
https://plconnect.slq.qld.gov.au/directory/central-highlands-regional-council/rolleston-library,Rolleston Library,Branch,Central Highlands Regional Council,Independent Library Service,No,Planet Street,-,Rolleston,4702,PO Box 21,-,Emerald,4720,PO Box 21,-,-,-,Emerald,4720,-8129,-,-,rollestonlibrary@chrc.qld.gov.au,8.45am-12.30pm; 1-4.30pm,8.45am-12.30pm; 1-4.30pm,8.45am-12.30pm; 1-4.30pm,8.45am-12.30pm; 1-4.30pm,8.45am-12.30pm; 1-4.30pm,Closed,Closed,-24.462502,148.623315,Library Officer,-,Juliet Jones,-,jjones@chrc.qld.gov.au,Library Officer,-,Helen Lloyd,-,hlloyd@chrc.qld.gov.au,11/04/08,25/03/20
https://plconnect.slq.qld.gov.au/directory/central-highlands-regional-council/bauhinia-library,Bauhinia Library,Branch,Central Highlands Regional Council,Independent Library Service,No,Bauhinia Downs Station,-,Bauhinia,4718,MS2133,Eulan Downs,Moura,4718,-,-,-,-,-,-,-13376,-,-,emerald-library@chrc.qld.gov.au,By appointment only,Closed,Closed,Closed,Closed,Closed,Closed,-24.5720032,149.2864745,-,-,-,-,-,-,-,-,-,-,11/04/08,25/03/20
